datetime,temp,humidity,feelslike,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir
27/04/2021 12:00,17.1,71.66,17.1,0,0,,,0,41.8,25.5,260
27/04/2021 13:00,18.1,67.31,18.1,0,0,,,0,42.5,29.1,240
27/04/2021 14:00,18.9,63.95,18.9,0,0,,,0,38.9,23.7,230
27/04/2021 15:00,17.9,63.72,17.9,0,0,,,0,35.6,27.3,250
27/04/2021 16:00,17.8,72.24,17.8,0,0,,,0,34.6,16.3,210
27/04/2021 17:00,16.2,72.1,16.2,0,0,,0,0,31,16.3,220
27/04/2021 18:00,15.1,80.96,15.1,0.025,100,rain,0,0,26.6,9.2,200
27/04/2021 19:00,14.9,82.25,14.9,0,0,,0,0,17.6,5.3,190
27/04/2021 20:00,15,76.83,15,0,0,,0,0,16.2,5.3,220
27/04/2021 21:00,14.9,77.75,14.9,0,0,,0,0,14.8,9.2,210
27/04/2021 22:00,13.1,92.55,13.1,0,0,,0,0,14.8,7.4,190
27/04/2021 23:00,13.1,92.59,13.1,0,0,,0,0,13.7,7.4,290
28/04/2021 00:00,13,92.6,13,1.942,100,rain,0,0,13.3,7.4,60
28/04/2021 01:00,12.9,93.49,12.9,0,0,,0,0,13.3,7.4,330
28/04/2021 02:00,12.9,88.24,12.9,0,0,,0,0,12.6,5.3,320
28/04/2021 03:00,13,93.06,13,0,0,,0,0,12.6,11,300
28/04/2021 04:00,12.1,93.7,12.1,0,0,,0,0,12.6,1.8,290
28/04/2021 05:00,12.8,93.95,12.8,0,0,,0,0,13.3,3.5,80
28/04/2021 06:00,11.9,94.83,11.9,0.008,100,rain,0,0,14,3.5,50
28/04/2021 07:00,11,98.79,11,0,0,,0,0,16.6,5.3,150
28/04/2021 08:00,12.1,98.31,12.1,0,0,,0,0,15.5,5.3,120
28/04/2021 09:00,13.1,87.76,13.1,0,0,,0,0,19.1,3.5,110
28/04/2021 10:00,14.9,76.94,14.9,0,0,,0,0,21.6,5.3,160
28/04/2021 11:00,15,77.21,15,0,0,,0,0,22.7,5.3,210
28/04/2021 12:00,16.1,63.07,16.1,0,0,,,0,22.3,5.3,190
28/04/2021 13:00,16.2,62.83,16.2,0,0,,,0,22.3,7.4,240
28/04/2021 14:00,16,67.11,16,0,0,,,0,22.3,20.2,240
28/04/2021 15:00,16.8,55.52,16.8,0,0,,,0,22.3,14.5,220
28/04/2021 16:00,16,58.4,16,0,0,,,0,22.3,7.4,220
28/04/2021 17:00,15,59.05,15,0,0,,0,0,21.2,11,190
28/04/2021 18:00,13.2,70.43,13.2,0.192,100,rain,0,0,19.4,11,220
28/04/2021 19:00,13,77.08,13,0,0,,0,0,16.9,9.2,200
28/04/2021 20:00,12.1,81.42,12.1,0,0,,0,0,17.3,7.4,180
28/04/2021 21:00,11.9,78.13,11.9,0,0,,0,0,16.9,5.3,130
28/04/2021 22:00,11.9,87.48,11.9,0,0,,0,0,16.6,5.3,140
28/04/2021 23:00,10.1,87.97,10.1,0,0,,0,0,16.6,3.5,140
29/04/2021 00:00,11.8,83.73,11.8,0.042,100,rain,0,0,16.2,7.4,160
29/04/2021 01:00,12.1,86.23,12.1,0,0,,0,0,15.1,7.4,120
29/04/2021 02:00,11.9,82.07,11.9,0,0,,0,0,15.1,7.4,100
29/04/2021 03:00,12,83.06,12,0,0,,0,0,16.2,5.3,100
29/04/2021 04:00,11.1,88.03,11.1,0,0,,0,0,16.6,3.5,170
29/04/2021 05:00,12,87.28,12,0,0,,0,0,16.2,5.3,190
29/04/2021 06:00,12.1,87.29,12.1,0.033,100,rain,0,0,16.2,5.3,200
29/04/2021 07:00,12.1,87.31,12.1,0,0,,0,0,17.6,7.4,200
29/04/2021 08:00,12.9,82.85,12.9,0,0,,0,0,16.6,7.4,190
29/04/2021 09:00,13.1,81.86,13.1,0,0,,0,0,16.2,7.4,150
29/04/2021 10:00,14.1,77.41,14.1,0,0,,0,0,16.2,7.4,160
29/04/2021 11:00,16,71.9,16,0,0,,0,0,17.3,7.4,180
29/04/2021 12:00,16.9,57.89,16.9,0.008,100,rain,,0,17.3,7.8,167
29/04/2021 13:00,17.8,53.01,17.8,0,0,,,0,16.9,5.3,240
29/04/2021 14:00,17.9,55.74,17.9,0,0,,,0,16.6,7.4,230
29/04/2021 15:00,17.9,55.72,17.9,0,0,,,0,16.6,14.5,230
29/04/2021 16:00,17,62.92,17,0,0,,,0,16.6,16.3,230
29/04/2021 17:00,16.1,67.31,16.1,0,0,,0,0,16.2,14.5,230
29/04/2021 18:00,14.1,75.71,14.1,0,0,,0,0,14.8,12.8,220
29/04/2021 19:00,13.1,81.18,13.1,0,0,,0,0,15.1,9.2,220
29/04/2021 20:00,12.8,83.62,12.8,0,0,,0,0,14.8,3.5,220
29/04/2021 21:00,11.8,88.77,11.8,0,0,,0,0,14,1.8,330
29/04/2021 22:00,11.1,93.17,11.1,0,0,,0,0,11.9,5.3,330
29/04/2021 23:00,10.8,93.61,10.8,0,0,,0,0,9.7,3.5,20
30/04/2021 00:00,10.9,94.08,10.9,0,0,,0,0,9,7.4,10
30/04/2021 01:00,10.8,94.09,10.8,0,0,,0,0,9.7,5.3,30
30/04/2021 02:00,10.9,94.09,10.9,0,0,,0,0,12.2,3.5,50
30/04/2021 03:00,10.1,98.28,10.1,0,0,,0,0,14,5.3,20
30/04/2021 04:00,10.9,94.34,10.9,0,0,,0,0,14.4,3.5,20
30/04/2021 05:00,10.1,98.79,10.1,0,0,,0,0,15.5,7.4,360
30/04/2021 06:00,10.9,94.8,10.9,0.008,100,rain,0,0,16.2,5.3,40
30/04/2021 07:00,11.1,98.8,11.1,0,0,,0,0,18.4,7.4,130
30/04/2021 08:00,12.8,94.19,12.8,0,0,,0,0,18,9.2,10
30/04/2021 09:00,14.1,92.67,14.1,0,0,,0,0,20.9,7.4,350
30/04/2021 10:00,16.9,82.18,16.9,0,0,,0,0,25.9,3.5,320
30/04/2021 11:00,17.2,81.65,17.2,0,0,,0,0,29.2,9.2,250
30/04/2021 12:00,18.1,71.62,18.1,0,0,,,0,30.6,16.3,250
30/04/2021 13:00,19.1,67.9,19.1,0,0,,,0,32.4,18.1,240
30/04/2021 14:00,17,82.17,17,0,0,,,0,33.1,29.1,220
30/04/2021 15:00,18.9,73.12,18.9,0,0,,,0,32.4,20.2,230
30/04/2021 16:00,17.2,76.82,17.2,0,0,,,0,33.1,25.5,220
30/04/2021 17:00,17.1,76.84,17.1,0,0,,0,0,32.8,20.2,230
30/04/2021 18:00,16.1,81.86,16.1,0,0,,0,0,28.8,16.3,230
30/04/2021 19:00,15.8,83.24,15.8,0,0,,0,0,25.2,16.3,250
30/04/2021 20:00,14.9,88.21,14.9,0,0,,0,0,23.8,9.2,220
30/04/2021 21:00,15.9,83.3,15.9,0,0,,0,0,24.1,12.8,250
30/04/2021 22:00,16.9,78.25,16.9,0,0,,0,0,25.6,20.2,240
30/04/2021 23:00,16.1,81.72,16.1,0,0,,0,0,27.4,16.3,240
01/05/2021 00:00,16,82.76,16,0,0,,0,0,29.2,18.1,240
01/05/2021 01:00,16.8,78.39,16.8,0,0,,0,0,31,23.7,220
01/05/2021 02:00,16,82.53,16,0,0,,0,0,32.4,18.1,220
01/05/2021 03:00,16.1,81.93,16.1,0,0,,0,0,33.5,22,230
01/05/2021 04:00,15.9,82.95,15.9,0,0,,0,0,33.8,14.5,210
01/05/2021 05:00,16.1,86.58,16.1,0,0,,0,0,32.4,14.5,220
01/05/2021 06:00,14.9,87.46,14.9,0,0,,0,0,29.5,12.8,220
01/05/2021 07:00,15,88.29,15,0,0,,0,0,23.4,9.2,230
01/05/2021 08:00,15,88.28,15,0,0,,0,0,19.4,3.5,170
01/05/2021 09:00,16,82.52,16,0,0,,0,0,19.4,3.5,110
01/05/2021 10:00,17.1,76.13,17.1,0,0,,0,0,24.8,20.2,140
01/05/2021 11:00,17.9,68.5,17.9,0,0,,0,0,27.7,16.3,160
01/05/2021 12:00,18.1,66.69,18.1,0,0,,,0,27.7,14.5,130
01/05/2021 13:00,19.1,63.02,19.1,0,0,,,0,25.9,14.5,160
01/05/2021 14:00,19.1,59.38,19.1,0,0,,,0,23.4,12.8,170
01/05/2021 15:00,18.9,55.95,18.9,0,0,,,0,22.7,16.3,170
01/05/2021 16:00,18,72.07,18,0,0,,,0,21.6,14.5,210
01/05/2021 17:00,17,72.3,17,0,0,,0,0,20.5,20.2,220
01/05/2021 18:00,15.9,72.83,15.9,0,0,,0,0,20.9,18.1,210
01/05/2021 19:00,14.8,77.53,14.8,0,0,,0,0,19.8,12.8,210
01/05/2021 20:00,13.9,78,13.9,0,0,,0,0,23.8,11,230
01/05/2021 21:00,13.8,82.3,13.8,0,0,,0,0,25.2,9.2,220
01/05/2021 22:00,12,88.13,12,0,0,,0,0,25.2,9.2,170
01/05/2021 23:00,12.8,83.62,12.8,0,0,,0,0,23.8,5.3,190
02/05/2021 00:00,11.9,82.71,11.9,0,0,,0,0,21.2,7.4,170
02/05/2021 01:00,12,82.52,12,0,0,,0,0,17.6,5.3,140
02/05/2021 02:00,10,93.34,10,0,0,,0,0,15.1,0,0
02/05/2021 03:00,9.8,94.73,9.8,0,0,,0,0,14.8,0,0
02/05/2021 04:00,9,93.99,9,0,0,,0,0,14.8,3.5,110
02/05/2021 05:00,9.8,89.07,9.8,0,0,,0,0,14,3.5,140
02/05/2021 06:00,8.8,89.21,8.8,0.008,100,rain,0,0,13.3,1.8,120
02/05/2021 07:00,8,92.8,6.8,0,0,,0,0,14,7.4,160
02/05/2021 08:00,8.9,88.57,7.8,0,0,,0,0,15.1,7.4,170
02/05/2021 09:00,10,86.68,10,0,0,,0,0,17.3,5.3,180
02/05/2021 10:00,11.2,81.31,11.2,0,0,,0,0,17.3,5.3,180
02/05/2021 11:00,13,76.52,13,0,0,,0,0,16.6,7.4,230
02/05/2021 12:00,14.8,68.64,14.8,0,0,,,0,15.5,9.2,230
02/05/2021 13:00,15.9,56.25,15.9,0,0,,,0,15.1,12.8,220
02/05/2021 14:00,16.1,55.62,16.1,0,0,,,0,17.3,18.1,230
02/05/2021 15:00,16.1,63.27,16.1,0,0,,,0,18.7,16.3,230
02/05/2021 16:00,16,63.75,16,0,0,,,0,20.2,20.2,220
02/05/2021 17:00,14.9,72.59,14.9,0,0,,0,0,21.2,20.2,200
02/05/2021 18:00,14.1,77.02,14.1,0,0,,0,0,19.1,12.8,200
02/05/2021 19:00,13,82.56,13,0,0,,0,0,17.3,7.4,180
02/05/2021 20:00,12.9,82.59,12.9,0,0,,0,0,16.9,7.4,190
02/05/2021 21:00,11.8,88.32,11.8,0,0,,0,0,16.2,5.3,120
02/05/2021 22:00,10.1,93.56,10.1,0,0,,0,0,15.8,1.8,140
02/05/2021 23:00,10.1,92.43,10.1,0,0,,0,0,14,5.3,200
03/05/2021 00:00,9.9,93.11,9.9,0,0,,0,0,11.9,3.5,150
03/05/2021 01:00,9.1,98.26,9.1,0,0,,0,0,10.1,3.5,110
03/05/2021 02:00,8.1,98.26,8.1,0,0,,0,0,9.7,1.8,130
03/05/2021 03:00,8,98.99,8,0,0,,0,0,10.1,1.8,50
03/05/2021 04:00,7.1,98.25,7.1,0,0,,0,0,10.8,1.8,90
03/05/2021 05:00,7.8,94.41,7.8,0,0,,0,0,11.5,0,0
03/05/2021 06:00,8.1,98.27,7.5,0.2,100,rain,0,0,11.9,5.3,150
03/05/2021 07:00,6.9,94.63,6.1,0,0,,0,0,13,5.3,110
03/05/2021 08:00,7.9,94.2,7.3,0,0,,0,0,12.6,5.3,110
03/05/2021 09:00,10,92.42,10,0,0,,0,0,11.9,5.3,150
03/05/2021 10:00,12.1,82.45,12.1,0,0,,0,0,11.9,3.5,140
03/05/2021 11:00,14.1,71.79,14.1,0,0,,0,0,11.9,3.5,230
03/05/2021 12:00,15.1,71.07,15.1,0,0,,,0,11.9,7.4,220
03/05/2021 13:00,16.1,70.9,16.1,0,0,,,0,11.2,9.2,220
03/05/2021 14:00,17.1,55.19,17.1,0,0,,,0,10.8,9.2,210
03/05/2021 15:00,17,54.97,17,0,0,,,0,10.8,9.2,220
03/05/2021 16:00,17,55.99,17,0,0,,,0,10.1,7.4,190
03/05/2021 17:00,15,66.89,15,0,0,,0,0,8.6,9.2,230
03/05/2021 18:00,13.8,76.91,13.8,0,0,,0,0,5.8,9.2,230
03/05/2021 19:00,13.8,77.35,13.8,0,0,,0,0,6.8,7.4,190
03/05/2021 20:00,12.9,82.36,12.9,0,0,,0,0,6.8,3.5,120
03/05/2021 21:00,11.9,87.67,11.9,0,0,,0,0,6.8,3.5,110
03/05/2021 22:00,11.1,92.45,11.1,0,0,,0,0,6.5,3.5,60
03/05/2021 23:00,10.8,93.8,10.8,0,0,,0,0,7.2,3.5,30
04/05/2021 00:00,11,93.38,11,0,0,,0,0,7.9,0,0
04/05/2021 01:00,11,92.04,11,0,0,,0,0,8.6,0,0
04/05/2021 02:00,12,86.66,12,0,0,,0,0,9.7,5.3,310
04/05/2021 03:00,11.8,88.14,11.8,0,0,,0,0,11.2,5.3,50
04/05/2021 04:00,11.8,87.28,11.8,0,0,,0,0,13.3,3.5,80
04/05/2021 05:00,9.9,92.67,9.6,0,0,,0,0,13.7,5.3,40
04/05/2021 06:00,9.9,93.14,9.5,0.008,100,rain,0,0,13.3,5.3,20
04/05/2021 07:00,10.7,88.71,10.7,0,0,,0,0,12.2,7.4,20
04/05/2021 08:00,11.8,87.73,11.8,0,0,,0,0,11.9,3.5,50
04/05/2021 09:00,14.1,77.15,14.1,0,0,,0,0,11.9,5.3,20
04/05/2021 10:00,16.9,56.68,16.9,0,0,,0,0,13.3,5.3,284
04/05/2021 11:00,17.8,56.41,17.8,0,0,,0,0,15.5,9.2,240
04/05/2021 12:00,18,55.94,18,0,0,,,0,16.2,7.4,240
04/05/2021 13:00,18.9,55.8,18.9,0,0,,,0,16.9,14.5,240
04/05/2021 14:00,18.1,55.2,18.1,0,0,,,0,17.6,14.5,230
04/05/2021 15:00,18.1,55.52,18.1,0,0,,,0,19.4,16.3,230
04/05/2021 16:00,17.8,56.57,17.8,0,0,,,0,20.2,16.3,230
04/05/2021 17:00,16.8,60.34,16.8,0,0,,0,0,19.4,14.5,250
04/05/2021 18:00,15.1,72.2,15.1,0,0,,0,0,14.8,11,200
04/05/2021 19:00,14.8,76.93,14.8,0,0,,0,0,15.5,9.2,210
04/05/2021 20:00,14.8,77.18,14.8,0,0,,0,0,15.5,3.5,210
04/05/2021 21:00,13.9,81.89,13.9,0,0,,0,0,15.8,3.5,220
04/05/2021 22:00,12.8,88.17,12.8,0,0,,0,0,16.6,5.3,110
04/05/2021 23:00,12.9,87.16,12.9,0,0,,0,0,16.2,3.5,40
05/05/2021 00:00,13,81.64,13,0,0,,0,0,14.4,5.3,320
05/05/2021 01:00,11.8,88.79,11.8,0,0,,0,0,15.1,1.8,50
05/05/2021 02:00,11,92.5,11,0,0,,0,0,16.2,1.8,110
05/05/2021 03:00,11.8,93.67,11.8,0,0,,0,0,17.6,1.8,40
05/05/2021 04:00,14.9,71.5,14.9,0,0,,0,0,17.6,14.5,220
05/05/2021 05:00,14.9,72.38,14.9,0,0,,0,0,16.9,11,200
05/05/2021 06:00,13.9,76.21,13.9,0,0,,0,0,13.7,9.2,180
05/05/2021 07:00,13.7,77.12,13.7,0,0,,0,0,13.7,3.5,300
05/05/2021 08:00,13.8,78.46,13.8,0,0,,0,0,13.3,3.5,50
05/05/2021 09:00,14.9,76.53,14.9,0,0,,0,0,13.7,3.5,30
05/05/2021 10:00,16.9,60.3,16.9,0,0,,0,0,16.2,3.5,210
05/05/2021 11:00,17.9,59.46,17.9,0,0,,0,0,19.8,7.4,220
05/05/2021 12:00,18.1,62.74,18.1,0.008,100,rain,,0,21.2,12.8,230
05/05/2021 13:00,18.2,62.73,18.2,0,0,,,0,21.6,16.3,230
05/05/2021 14:00,18.1,63.34,18.1,0,0,,,0,22.7,18.1,230
05/05/2021 15:00,17.9,64.55,17.9,0,0,,,0,25.6,12.8,240
05/05/2021 16:00,18.1,63.42,18.1,0,0,,,0,27.7,14.5,240
05/05/2021 17:00,17.1,68.06,17.1,0,0,,0,0,27.7,18.1,230
05/05/2021 18:00,16.1,76.14,16.1,0,0,,0,0,23,14.5,220
05/05/2021 19:00,16.1,76.77,16.1,0,0,,0,0,18,12.8,240
05/05/2021 20:00,16,81.56,16,0,0,,0,0,16.9,9.2,240
05/05/2021 21:00,15.9,83,15.9,0,0,,0,0,16.9,11,230
05/05/2021 22:00,15.8,83.81,15.8,0,0,,0,0,15.1,5.3,200
05/05/2021 23:00,14,93.25,14,0,0,,0,0,12.2,1.8,30
06/05/2021 00:00,13.8,94.17,13.8,0,0,,0,0,11.9,3.5,10
06/05/2021 01:00,12.8,94.82,12.8,0,0,,0,0,10.8,3.5,340
06/05/2021 02:00,12,99.02,12,0,0,,0,0,7.9,0,0
06/05/2021 03:00,11.1,99.26,11.1,0,0,,0,0,10.1,0,0
06/05/2021 04:00,11,99.27,11,0,0,,0,0,12.6,3.5,30
06/05/2021 05:00,10.8,95.47,10.8,0,0,,0,0,12.2,5.3,70
06/05/2021 06:00,10.9,99.99,10.9,0,0,,0,0,9.7,1.8,340
06/05/2021 07:00,11.1,99.98,11.1,0,0,,0,0,11.9,1.8,90
06/05/2021 08:00,12.8,95.08,12.8,0,0,,0,0,12.6,3.5,110
06/05/2021 09:00,14.1,94.2,14.1,0,0,,0,0,15.5,5.3,140
06/05/2021 10:00,15.9,89.06,15.9,0,0,,0,0,23,5.3,190
06/05/2021 11:00,17.9,82.28,17.9,0,0,,0,0,27,3.5,190
06/05/2021 12:00,18.1,77.5,18.1,0.008,100,rain,,0,27.4,9.2,220
06/05/2021 13:00,19.2,71.3,19.2,0,0,,,0,27,16.3,230
06/05/2021 14:00,20,67.87,20,0,0,,,0,25.9,14.5,230
06/05/2021 15:00,19.9,72.71,19.9,0,0,,,0,23,18.1,240
06/05/2021 16:00,18.9,73.78,18.9,0,0,,,0,20.5,20.2,220
06/05/2021 17:00,17.9,78.54,17.9,0,0,,0,0,19.1,18.1,230
06/05/2021 18:00,17,87.29,17,0,0,,0,0,15.5,16.3,220
06/05/2021 19:00,16.1,87.75,16.1,0,0,,0,0,16.6,12.8,190
06/05/2021 20:00,15,92.57,15,0,0,,0,0,14.8,5.3,160
06/05/2021 21:00,14.8,93.74,14.8,0,0,,0,0,13,3.5,220
06/05/2021 22:00,13.8,95.06,13.8,0,0,,0,0,11.9,1.8,80
06/05/2021 23:00,13.9,94.87,13.9,0,0,,0,0,11.5,3.5,350
07/05/2021 00:00,13.9,94.19,13.9,0,0,,0,0,11.2,3.5,300
07/05/2021 01:00,13.9,94.89,13.9,0,0,,0,0,11.5,5.3,130
07/05/2021 02:00,13,98.78,13,0,0,,0,0,13.7,11,140
07/05/2021 03:00,12.9,94.39,12.9,0,0,,0,0,15.1,7.4,130
07/05/2021 04:00,12,99.23,12,0,0,,0,0,15.5,0,0
07/05/2021 05:00,11.8,94.82,11.8,0,0,,0,0,18,1.8,30
07/05/2021 06:00,12,98.78,12,0,0,,0,0,21.2,1.8,150
07/05/2021 07:00,13,93.95,13,0,0,,0,0,28.8,9.2,100
07/05/2021 08:00,13.8,93.77,13.8,0,0,,0,0,36,12.8,120
07/05/2021 09:00,15.1,92.83,15.1,0,0,,0,0,37.8,11,120
07/05/2021 10:00,18,77.44,18,0,0,,0,0,41,16.3,70
07/05/2021 11:00,19.1,72.59,19.1,0,0,,0,0,46.8,20.2,70
07/05/2021 12:00,19.1,67.45,19.1,0,0,,,0,48.6,23.7,60
07/05/2021 13:00,19.9,64.1,19.9,0,0,,,0,49,23.7,60
07/05/2021 14:00,20.1,63.44,20.1,0,0,,,0,47.9,23.7,70
07/05/2021 15:00,19.8,60.63,19.8,0,0,,,0,47.2,27.3,60
07/05/2021 16:00,18.9,67.99,18.9,0,0,,,0,46.4,25.5,70
07/05/2021 17:00,18,72.62,18,0,0,,0,0,44.6,22,80
07/05/2021 18:00,17.8,73.9,17.8,0,0,,0,0,42.8,18.1,70
07/05/2021 19:00,17,76.46,17,0,0,,0,0,39.6,16.3,60
07/05/2021 20:00,17.1,71.36,17.1,0,0,,0,0,43.2,20.2,60
07/05/2021 21:00,17,72.05,17,0,0,,0,0,44.6,12.8,70
07/05/2021 22:00,17.1,71.23,17.1,0,0,,0,0,45.7,20.2,60
07/05/2021 23:00,17.1,71.61,17.1,0,0,,0,0,46.4,16.3,50
08/05/2021 00:00,17.1,71.93,17.1,0,0,,0,0,46.4,20.2,70
08/05/2021 01:00,16.9,77.04,16.9,0,0,,0,0,45.7,11,60
08/05/2021 02:00,17,76.84,17,0,0,,0,0,45,16.3,70
08/05/2021 03:00,16.9,76.88,16.9,0,0,,0,0,43.6,16.3,80
08/05/2021 04:00,17,72.39,17,0,0,,0,0,42.1,18.1,70
08/05/2021 05:00,16.2,80.68,16.2,0,0,,0,0,38.5,11,80
08/05/2021 06:00,16.9,77.63,16.9,0,0,,0,0,37.8,11,80
08/05/2021 07:00,17,77.83,17,0,0,,0,0,37.8,9.2,80
08/05/2021 08:00,17,82,17,0,0,,0,0,37.1,9.2,80
08/05/2021 09:00,18,77.95,18,0,0,,0,0,37.4,14.5,50
08/05/2021 10:00,18.1,76.98,18.1,0,0,,0,0,37.1,18.1,60
08/05/2021 11:00,18.6,75.82,18.6,0,0,,0,0,41.4,21.5,40
08/05/2021 12:00,19.1,71.53,19.1,0,0,,,0,42.8,23.7,40
08/05/2021 13:00,19,71.98,19,0,0,,,0,42.5,25.5,40
08/05/2021 14:00,18.8,72.87,18.8,0,0,,,0,41.8,27.3,40
08/05/2021 15:00,18,81.72,18,0,0,,,0,41.4,20.2,40
08/05/2021 16:00,18.1,81.39,18.1,0,0,,,0,38.9,23.7,50
08/05/2021 17:00,18.1,82,18.1,0,0,,0,0,39.2,18.1,30
08/05/2021 18:00,17.9,82.57,17.9,0.192,100,rain,0,0,37.4,22,40
08/05/2021 19:00,17.9,83.4,17.9,0,0,,0,0,34.6,16.3,40
08/05/2021 20:00,18,82.14,18,0,0,,0,0,32.4,18.1,30
08/05/2021 21:00,17,92.58,17,0,0,,0,0,31,18.1,20
08/05/2021 22:00,17.1,92.14,17.1,0,0,,0,0,31,14.5,40
08/05/2021 23:00,18,87.21,18,0,0,,0,0,29.2,20.2,30
09/05/2021 00:00,17.9,88.03,17.9,0,0,,0,0,27.7,18.1,30
09/05/2021 01:00,17.9,87.66,17.9,0,0,,0,0,26.3,16.3,30
09/05/2021 02:00,18,88.06,18,0,0,,0,0,22.3,18.1,30
09/05/2021 03:00,18,88.07,18,0,0,,0,0,20.9,12.8,20
09/05/2021 04:00,18,88.7,18,0,0,,0,0,21.6,16.3,40
09/05/2021 05:00,18,88.32,18,0,0,,0,0,22.7,14.5,30
09/05/2021 06:00,18,89.11,18,0,0,,0,0,23,18.1,30
09/05/2021 07:00,18,94.44,18,0,0,,0,0,26.6,16.3,10
09/05/2021 08:00,17.8,94.91,17.8,0,0,,0,0,26.3,14.5,20
09/05/2021 09:00,18,94.52,18,0,0,,0,0,26.6,12.8,20
09/05/2021 10:00,18.9,93.43,18.9,0,0,,0,0,26.3,14.5,10
09/05/2021 11:00,18.1,93.79,18.1,0,0,,0,0,30.6,18.1,340
09/05/2021 12:00,19.1,87.21,19.1,2.125,100,rain,,0,31.7,9.2,10
09/05/2021 13:00,20,82.58,20,0,0,,,0,32.4,14.5,10
09/05/2021 14:00,20,82.96,20,0,0,,,0,33.8,16.3,10
09/05/2021 15:00,19.1,92.51,19.1,0,0,,,0,32.8,11,10
09/05/2021 16:00,19,93.77,19,0,0,,,0,27,9.2,40
09/05/2021 17:00,18.9,93.82,18.9,0,0,,0,0,23.8,7.4,360
09/05/2021 18:00,18.8,89.86,18.8,0.383,100,rain,0,0,20.5,9.2,350
09/05/2021 19:00,18.1,98.51,18.1,0,0,,0,0,16.6,5.3,20
09/05/2021 20:00,18.1,98.5,18.1,0,0,,0,0,17.3,9.2,340
09/05/2021 21:00,18,94.06,18,0,0,,0,0,20.2,7.4,320
09/05/2021 22:00,17.9,93.85,17.9,0,0,,0,0,20.9,9.2,350
09/05/2021 23:00,17.9,93.87,17.9,0,0,,0,0,22,9.2,350
10/05/2021 00:00,17.9,93.88,17.9,0.783,100,rain,0,0,23,11,350
10/05/2021 01:00,17.9,94.97,17.9,0,0,,0,0,23.8,11,10
10/05/2021 02:00,17.1,99.24,17.1,0,0,,0,0,23.4,7.4,20
10/05/2021 03:00,17.1,99.26,17.1,0,0,,0,0,22.3,7.4,10
10/05/2021 04:00,17.1,98.8,17.1,0,0,,0,0,20.9,11,360
10/05/2021 05:00,17.1,98.81,17.1,0,0,,0,0,19.8,14.5,340
10/05/2021 06:00,17.1,99.28,17.1,0.575,100,rain,0,0,19.8,9.2,360
10/05/2021 07:00,17.1,98.81,17.1,0,0,,0,0,13.7,7.4,350
10/05/2021 08:00,17.9,95.04,17.9,0,0,,0,0,14,5.3,360
10/05/2021 09:00,18.1,93.89,18.1,0,0,,0,0,16.9,9.2,350
10/05/2021 10:00,19,93.36,19,0,0,,0,0,20.9,11,350
10/05/2021 11:00,19.2,92.24,19.2,0,0,,0,0,19.8,11,340
10/05/2021 12:00,19.8,89.18,19.8,0.192,100,rain,,0,19.4,9.2,350
10/05/2021 13:00,18.8,94.42,18.8,0,0,,,0,18,18.1,330
10/05/2021 14:00,19.1,92.57,19.1,0,0,,,0,18,7.4,330
10/05/2021 15:00,20,83.81,20,0,0,,,0,18.4,7.4,360
10/05/2021 16:00,19.2,92.12,19.2,0,0,,,0,19.8,7.4,180
10/05/2021 17:00,18.9,93.75,18.9,0,0,,0,0,18.7,9.2,40
10/05/2021 18:00,18.1,92.58,18.1,0.408,100,rain,0,0,12.6,7.4,30
10/05/2021 19:00,18,93.9,18,0,0,,0,0,13,7.4,40
10/05/2021 20:00,18,94.35,18,0,0,,0,0,15.1,9.2,40
10/05/2021 21:00,17.9,95.03,17.9,0,0,,0,0,17.3,7.4,40
10/05/2021 22:00,17.8,95.48,17.8,0,0,,0,0,18,11,40
10/05/2021 23:00,17.1,98.82,17.1,0,0,,0,0,18.7,7.4,360
11/05/2021 00:00,16.9,99.53,16.9,0,0,,0,0,18.7,11,40
11/05/2021 01:00,16.8,95.69,16.8,0,0,,0,0,19.4,11,30
11/05/2021 02:00,16.8,95.47,16.8,0,0,,0,0,20.9,11,20
11/05/2021 03:00,16.9,98.83,16.9,0,0,,0,0,22.7,11,20
11/05/2021 04:00,16.9,95.03,16.9,0,0,,0,0,23,9.2,20
11/05/2021 05:00,16.9,94.59,16.9,0,0,,0,0,23,11,30
11/05/2021 06:00,15.8,94.99,15.8,0.008,100,rain,0,0,22.3,7.4,30
11/05/2021 07:00,15,98.83,15,0,0,,0,0,20.5,7.4,40
11/05/2021 08:00,16.1,98.84,16.1,0,0,,0,0,20.9,7.4,30
11/05/2021 09:00,18.1,92.9,18.1,0,0,,0,0,27,14.5,20
11/05/2021 10:00,19.1,87.35,19.1,0,0,,0,0,33.5,16.3,10
11/05/2021 11:00,19,87.93,19,0,0,,0,0,35.3,16.3,360
11/05/2021 12:00,18.9,88.29,18.9,0.025,100,rain,,0,37.4,18.1,10
11/05/2021 13:00,18.9,89.27,18.9,0,0,,,0,37.4,14.5,10
11/05/2021 14:00,18.1,98.29,18.1,0,0,,,0,37.1,12.8,10
11/05/2021 15:00,18.9,93.42,18.9,0,0,,,0,35.6,14.5,10
11/05/2021 16:00,18.9,88.59,18.9,0,0,,,0,28.4,9.2,30
11/05/2021 17:00,18.1,92.51,18.1,0,0,,0,0,27,14.5,30
11/05/2021 18:00,17.9,93.43,17.9,1.042,100,rain,0,0,27,12.8,20
